Barcode,Main language,Product name,Quantity,Brands,Categories,Labels,Origins of ingredients,Ingredients list,Allergens,Traces,Energy (kJ) for 100 g / 100 ml,Energy (kcal) for 100 g / 100 ml,Fat for 100 g / 100 ml,Saturated fat for 100 g / 100 ml,Carbohydrates for 100 g / 100 ml,Sugars for 100 g / 100 ml,Fiber for 100 g / 100 ml,Proteins for 100 g / 100 ml,Salt for 100 g / 100 ml,Fruits‚ vegetables‚ nuts and rapeseed‚ walnut and olive oils for 100 g / 100 ml,Fruits‚ vegetables and nuts - dried for 100 g / 100 ml,Recycling instructions and/or packaging information,Link to front product photo,Link to ingredients list photo,Link to nutrition facts table photo,Link to recycling instructions and/or packaging information photo,Type of the product photo,Abbreviated product name,Common name,Serving size,Packaging,Countries,Stores,Product taken off the market,Withdrawal date,Traceability codes,Recycling instructions - To recycle,Recycling instructions - To discard,Producer product identifier,Producer version identifier,Net weight,Drained weight,Volume,Brand owner,Periods after opening,Origin of the product and/or its ingredients,Manufacturing or processing places,Producer,Sodium for 100 g / 100 ml,Alcohol for 100 g / 100 ml,Packaging 1 - Number of units,Packaging 1 - Shape,Packaging 1 - Material,Packaging 1 - Recycling,Packaging 1 - Weight of one empty unit,Packaging 1 - Quantity of product contained per unit,Packaging 2 - Number of units,Packaging 2 - Shape,Packaging 2 - Material,Packaging 2 - Recycling,Packaging 2 - Weight of one empty unit,Packaging 2 - Quantity of product contained per unit,Packaging 3 - Number of units,Packaging 3 - Shape,Packaging 3 - Material,Packaging 3 - Recycling,Packaging 3 - Weight of one empty unit,Packaging 3 - Quantity of product contained per unit,Packaging 4 - Number of units,Packaging 4 - Shape,Packaging 4 - Material,Packaging 4 - Recycling,Packaging 4 - Weight of one empty unit,Packaging 4 - Quantity of product contained per unit,Packaging 5 - Number of units,Packaging 5 - Shape,Packaging 5 - Material,Packaging 5 - Recycling,Packaging 5 - Weight of one empty unit,Packaging 5 - Quantity of product contained per unit,Conservation conditions,Warning,Preparation,Nutri-Score score,Nutri-Score,NOVA group,Recipe idea,Customer service,Link to the product page on the official site of the producer,Link to other product photo
770981044705,English,"Chocolate Cupcakes, Chocolate",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Water, Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Eggs, Soybean And/Or Canola Oil, Corn Syrup, Sprinkles (Icing Sugar [Sugar, Cornstarch], Palm Kernel Oil, Modified Cornstarch, Cornstarch, Shellac, Sunflower Lecithin, Color [Fd&C Yellow #5, Fd&C Yellow #6, Fd&C Blue#1, Fd&C Red #40], Polysorbate 60), Cocoa Powder (Processed With Alkali), Margarine (Soybean And Modified Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Mono- And Diglycerides, Butter (Cream, Salt), Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Natural Flavor, Emulsifier (Propylene Glycol Mono-And Diesters Of Fats And Fatty Acids, Mono-And Diglycerides, Soybean Lecithin, Citric Acid (Preservative]), Color (Fd&C Yellow #6, Fd&C Red #40 Lake), Soybean Lecithin.",,,1708.2143999999998,408.0,21.1,6.34,56.3,42.2,,2.82,0.705,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981044217,English,"Cotton Candy Cupcakes, Cotton Candy",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Eggs, Soybean And/Or Canola Oil, Corn Syrup, Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Natural And Artificial Flavor, Mono- And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Butter (Cream, Salt), Salt, Emulsifier (Propylene Glycol Mono- And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Soybean Lecithin, Color (Fd&C Blue #1 Lake, Fd&C Red #40 Lake, Fd&C Red #3, Beet Powder).",,,1771.0164,423.0,21.1,7.04,54.9,45.1,,1.41,0.67,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34877611017,English,"Old Fashioned Seasonal Lemonade, Old Fashioned",8 OZA,,29,,,"Filtered Water, Sugar, Lemon Juice Concentrate. Contains Less Than 2% Gum Arabic, Natural Flavors, Ascorbic Acid (Vitamin C), Mixed Tocopherols (Vitamin E), Potassium Sorbate And Sodium Benzoate [To Preserve Freshness], Mint Extract.",,,192.59279999999998,46.0,0.0,,9.17,9.17,,0.0,0.02,,,,,,,,,,,ml,,,,,,,,,,,,,,Louisburg Cider Mill,,,,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981034393,English,"Vanilla Cupcakes, Vanilla",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Corn Syrup, Eggs, Soybean And/Or Canola Oil, Sprinkles (Icing Sugar [Sugar, Cornstarch], Modified Cornstarch, Cornstarch, Palm Kernel Oil, Cellulose Gum, Soybean Lecithin, Vanillin, Polysorbate 60, Color [Fd&C Yellow #5, Fd&C Red #40, Blue #1], Shellac), Margarine (Soybean Oil, Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Butter (Cream, Salt), Color (Fd&C Yellow #5), Mono-And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Natural Flavor, Emulsifier (Propylene Glycol Mono- And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Soybean Lecithin.",,,1771.0164,423.0,21.1,6.34,56.3,40.8,,1.41,0.74,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123456789104,English,"Clover Blossom Honey Goat Cheese, Clover Blossom Honey",1 ONZ,,29,,,"Goat Cheese [Pasteurized Cultured Goats' Milk (Culture Contains Milk), Salt, Enzymes], Honey.",,,1197.4248,286.0,21.4,12.5,14.3,14.3,,14.3,0.67,,,,,,,,,,,g,,,,,,,,,,,,,,Vermont Creamery,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981044507,English,"Chocolate Cupcakes, Chocolate",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Corn Syrup, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Eggs, Soybean And/Or Canola Oil, Sprinkles (Icing Sugar [Sugar, Cornstarch], Palm Kernel Oil, Modified Cornstarch, Shellac, Sunflower Lecithin, Polysorbate 60), Margarine (Soybean Oil, Fractionated Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Cocoa Powder (Processed With Alkali), Modified Cornstarch, Nonfat Dry Milk, Whey (Milk), Color (Fd&C Yellow #6, Fd&C Blue #2 Lake, Fd&C Red #40 Lake, Fd&C Red #3), Butter (Cream, Salt), Mono- And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Natural Flavor, Emulsifier (Propylene Glycol Mono- And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Soybean Lecithin.",,,1771.0164,423.0,21.1,7.04,56.3,42.2,,2.82,0.705,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20860882,English,"Multigrain Rye Bread, Multigrain Rye",1 SLICE,,29,,,"Natural Sourdough (Whole Grain Rye, Water), Whole Grain Rye, Water, Whole Grain Oat Flakes, Whole Grain Barley Flakes, Whole Grain Wheat, Yeast, Salt.",,,929.4696,222.0,1.59,0.0,44.4,1.59,,4.76,0.9925,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,0.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629859117150,English,"Hot Wings, Hot And Spicy Chicken",3 PIECES,,29,,,"Chicken Wing Sections, Hot Sauce (Aged Cayenne Peppers, Distilled Vinegar, Salt, Water, Soybean Oil, Chili Pepper, Cellulose Gum, Modified Corn Starch, Salt, Xantham Gum, Guar Gum, Garlic Powder, Natural Flavor), Chicken Broth, Modified Food Starch, Seasoning (Modified Corn Starch, Vinegar, Salt, Spices, Garlic Powder, Spice Extracts), Salt, Sodium Phosphate.",,,640.5803999999999,153.0,8.24,2.35,1.18,,,16.5,2.235,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,0.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868000816600,English,Wine Tree Tomato,1 cup,,29,,,Tamarillo / Tree Tomato,,,125.604,30.0,0.0,0.0,6.0,4.0,,0.0,0.01,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981034294,English,"Pink Hope Cupcakes, Pink Hope",3 CUPCAKES,,29,,,"Sugar, Icing Sugar (Sugar, Cornstarch), Water, Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Eggs, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soybean And/Or Canola Oil, Corn Syrup, Margarine (Soybean And Modified Palm Oil, Water, Salt, Whey [Milk), Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Mono-And Diglycerides, Butter (Cream, Salt), Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Cornstarch, Salt, Emulsifier (Propylene Glycol Mono-And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid (Preservative]), Natural Flavor, Soybean Lecithin, Color (Fd&C Red#40, Fd&C Red #40 Lake, Fd&C Red #3, Beet Powder).",,,1771.0164,423.0,21.1,6.34,53.5,39.4,,2.82,0.775,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9555478105449,English,"Sour Popping Candy With Lollipop, Passion Fruit, Grape, Lemon",1 PACK,,29,,,"Ingredients For Lollipop: Sugar, Maltose Syrup, Artificial Flavors, Artificial Colors: Fd & C Red#40, Fd & C Yellow 5, Fd & C Blue 1. Ingredients For Popping Candy: Sugar, Maltose Syrup, Lactose (A Milk Derivative), Malic Acid, Artificial Flavours, Artificial Colors (Fd & C Red#40, Fd & C Yellow 5, Fd & C Blue 1), Carbon Dioxide.",,,1674.72,400.0,0.0,,100.0,76.4,,0.0,0.0,,,,,,,,,,,g,,,,,,,,,,,,,,"Guangdong Shantai Foodstuff Co., Ltd. Food Branch",,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4978245331332,English,Pockin Fruits Soft Drink,1 PACK.,,29,,,"High Fructose Corn Syrup,Apple Juice,Citric Acid, Flavor,Sodium Benzoate,Butyl P-Hydroxybenzoate,Acesulfame-K, Neotame,Artificial Color (Fd&C Red#40,Fd&C Yellow#6,#5).",,,280.5156,67.0,0.0,0.0,18.3,18.3,,0.0,0.0,,,,,,,,,,,ml,,,,,,,,,,,,,,Not A Branded Item,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7290017129563,English,"Granola Cookies With Hazelnuts, Hazelnuts",2 COOKIES,,29,,,"Oat Flakes 41.6%, Wheat Flour (Contains Gluten), Sugar, Vegetable Oil, Glucose Syrup, Hazelnuts 2.5%, Emulsifier (Sunflower Lecithin), Raising Agents (E503Ii, E500Ii), Flavors, Honey, Antioxidants (E304I, E307).",,,2093.4,500.0,20.0,0.0,65.0,20.0,,10.0,0.25,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7290017129600,English,"Oat Cookies With Fibers, Oat",2 COOKIES,,29,,,"Whole Oat Flour 29.3%, Sugar, Vegetable Oil, Whole Wheat Flour 14% (Contains Gluten), Wheat Flour, Oat Flakes 10%, Invert Sugar, Dietary Fibers 1.9% (Inulin), Raising Agents (E503Ii, E500Ii), Table Salt, Antioxidants (E304I, E307), Acidity Regulator (Citric Acid), Flavors.",,,1984.5431999999998,474.0,18.4,0.0,57.9,15.8,,10.5,1.0525,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3871832009373,English,Phyllo Pastry Sheets For Baklava,2 SHEETS,,29,,,"All-Purpose Flour, Water, Corn Starch, Sunflower Oil, Wheat Gluten, Salt, Sugar, Potassium Sorbate (A Preservative), Citric Acid, Soy Lecithin (An Emulsifier), Dough Conditioner.",,,1327.2156,317.0,4.17,,55.0,,,8.33,1.0,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981315072,English,"Vanilla Cupcakes, Vanilla",1 CUPCAKE,,29,,,"Icing Sugar (Sugar, Cornstarch), Water, Sugar, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Eggs, Margarine (Palm Oil, Canola Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Citric Acid, Vitamin D3), Soybean Oil, Corn Syrup, Sprinkles (Icing Sugar [Sugar, Cornstarch], Palm Kernel Oil, Modified Cornstarch, Cornstarch, Shellac, Sunflower Lecithin, Color [Fd&C Yellow #5, Fd&C Yellow #6, Fd&C Blue#1, Fd&C Red #40], Polysorbate 60), Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Tetrasodium Pyrophosphate), Nonfat Dry Milk, Butter (Cream, Salt), Color (Fd&C Yellow #5, Fd&C Yellow #6, Fd&C Red #40 Lake), Whey (Milk), Polyglycerol Esters Of Fatty Acids, Modified Cornstarch, Salt, Natural And Artificial Flavor, Dried Egg Whites, Wheat Starch, Polysorbate 60, Mono- And Diglycerides, Xanthan Gum, Guar Gum.",,,1632.8519999999999,390.0,18.6,6.78,54.2,40.7,,1.69,0.8475,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4603833000184,English,Wheat Flour,3.53 ONZ,,29,,,Wheat Flour,,,1398.3912,334.0,1.1,0.0,70.0,0.0,,10.3,0.0,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185821000351,English,Penne Rigate Cut Bronze Premium Italian Durum Wheat Semolina,2 ONZ,,29,,,"Durum Wheat Semolina, Water.",,,1494.6876,357.0,1.43,0.36,75.0,3.04,,13.6,0.01,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981044606,English,"Chocolate Cupcakes, Chocolate",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Sugar, Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Water, Corn Syrup, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Eggs, Soybean And/Or Canola Oil, Sprinkles (Icing Sugar [Sugar, Cornstarch], Palm Kernel Oil, Modified Cornstarch, Cornstarch, Sunflower Lecithin, Shellac, Color [Fd&C Red #40, Fd&C Yellow #6, Fd&C Yellow #5, Fd&C Blue #1], Polysorbate 60), Margarine (Soybean Oil, Fractionated Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Vitamin A Palmitate, Vitamin D3), Cocoa Powder (Processed With Alkali), Modified Cornstarch, Nonfat Dry Milk, Whey (Milk), Butter (Cream, Salt), Mono- And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Natural Flavor, Emulsifier (Propylene Glycol Mono- And Diesters Of Fats And Fatty Acids, Mono- And Diglycerides, Soybean Lecithin, Citric Acid [Preservative]), Soybean Lecithin.",,,1771.0164,423.0,21.1,7.04,56.3,42.2,,2.82,0.705,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20736057,English,Cocktail Sausages,6 PIECES,,29,,,"Beef, Water, Corn Syrup, Contains 2% Or Less Salt, Modified Food Starch, Flavorings, Dextrose, Potassium Lactate, Sodium Phosphate, Sodium Diacetate, Sodium Erythorbate, Sodium Nitrite.",,,1343.9628,321.0,26.8,10.7,8.93,3.57,,10.7,2.6,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20159078,English,White Nougat Almonds,2 PIECES | ABOUT,,29,,,"Sugar, Glucose Syrup, Almonds, Honey, Wafer Paper (Potato Starch, Water), Dried Egg Whites, Natural Flavoring.",,,1842.192,440.0,12.0,,76.0,64.0,,4.0,0.0,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10030800005346,English,"Original Pops, Original",3 pieces,,29,,,"Sugar, Corn Syrup, Citric Acid, Malic Acid, Salt, Artificial Flavor, Color Added (Includes: Red 40, Yellow 6, Yellow 5, Blue 1).",,,1674.72,400.0,0.0,,100.0,66.7,,0.0,0.1675,,,,,,,,,,,g,,,,,,,,,,,,,,Spangler Candy Company,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981099590,English,Brownies,2 BROWNIES,,29,,,"Sugar, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soybean Oil, Icing Sugar (Sugar, Cornstarch), Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Egg Whites, Corn Syrup, Water, Chocolate (Sugar, Chocolate Liquor, Cocoa Butter, Soybean Lecithin (Emulsifier), Vanilla Extract), Cocoa Powder (Processed With Alkali), Sprinkles (Icing Sugar [Sugar, Cornstarch), Palm Kernel Oil, Modified Cornstarch, Cornstarch, Sunflower Lecithin, Color [Fd&C Yellow#6, Fd&C Yellow #5, Fd&C Blue #1, Fd&C Red #3, Fd&C Red #40], Polysorbate 60), Invert Sugar, Margarine (Soybean Oil, Fractionated Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Annatto Extract [Color]), Vitamin A Palmitate, Vitamin D3), Natural And Artificial Flavor, Modified Cornstarch, Salt, Whey (Milk), Nonfat Dry Milk, Mono- And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Soybean Lecithin, Molasses, Color (Fd&C Yellow #5).",,,1925.9279999999999,460.0,26.0,7.0,56.0,38.0,,2.0,0.45,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981099774,English,"Brownies With Candy Cane Sprinkles, Candy Cane Sprinkles",2 BROWNIES,,29,,,"Sugar, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soybean Oil, Icing Sugar (Sugar, Cornstarch), Vegetable Oil Shortening (Palm Oil, Canola Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Egg Whites, Corn Syrup, Water, Chocolate (Sugar, Chocolate Liquor, Cocoa Butter, Soybean Lecithin [Emulsifier], Vanilla Extract), Cocoa Powder (Processed With Alkali), Sprinkles (Icing Sugar [Sugar, Cornstarch], Modified Cornstarch, Palm Kernel Oil, Cornstarch, Artificial Flavor, Sunflower Lecithin, Color [Fd&C Red #40], Shellac, Polysorbate 60), Invert Sugar, Margarine (Soybean Oil, Fractionated Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Annatto Extract [Color]), Vitamin A Palmitate, Vitamin D3), Natural And Artificial Flavor, Modified Cornstarch, Salt, Whey (Milk), Nonfat Dry Milk, Mono- And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Color (Fd&C Yellow #5, Fd&C Blue #1), Soybean Lecithin, Molasses.",,,1925.9279999999999,460.0,26.0,7.0,56.0,38.0,,2.0,0.45,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981055220,English,"Strawberry Shortcake Cupcakes With A Sweet Strawberry Swirl, Strawberry",3 CUPCAKES,,29,,,"Icing Sugar (Sugar, Cornstarch), Strawberry Filling (Water, Sugar, Strawberries, Corn Syrup, Modified Cornstarch, Citric Acid, Sodium Citrate, Natural And Artificial Flavor, Salt, Xanthan Gum, Locust Bean Gum, Carageenan, Sodium Benzoate (Preservative), Pectin, Potassium Sorbate (Preservative), Color [Fd&C Blue #1, Fd&C Red#40]), Sugar, Water, Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Enriched Bleached Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Eggs, Soybean And/Or Canola Oil, Corn Syrup, Modified Cornstarch, Whey (Milk), Nonfat Dry Milk, Mono- And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Salt, Butter (Cream, Salt), Emulsifier (Propylene Glycol Mono- And Diesters Of Fats And Fatty Acids, Soybean Lecithin, Citric Acid [Preservative]), Natural And Artificial Flavor, Soybean Lecithin.",,,1590.984,380.0,18.3,5.63,52.1,40.8,,1.41,0.67,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770981099798,English,Brownies,2 BROWNIES,,29,,,"Sugar, Bleached Enriched Wheat Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Soybean Oil, Icing Sugar (Sugar, Cornstarch), Vegetable Oil Shortening (Canola Oil, Palm Oil, Fractionated Palm Oil, Fractionated Palm Kernel Oil, Monoglycerides, Polysorbate 60), Egg Whites, Corn Syrup, Water, Chocolate (Sugar, Chocolate Liquor, Cocoa Butter, Soybean Lecithin [Emulsifier], Vanilla Extract), Cocoa Powder (Processed With Alkali), Sprinkles (Icing Sugar [Sugar, Cornstarch], Palm Kernel Oil, Modified Cornstarch, Cornstarch, Shellac, Sunflower Lecithin, Color [Fd&C Red#40, Fd&C Red#3], Polysorbate 60), Invert Sugar, Margarine (Soybean Oil, Fractionated Palm Oil, Water, Salt, Whey [Milk], Soybean Lecithin, Monoglycerides, Natural Flavor, Annatto Extract [Color]), Vitamin A Palmitate, Vitamin D3), Natural And Artificial Flavor, Modified Cornstarch, Salt, Whey (Milk), Nonfat Dry Milk, Mono- And Diglycerides, Leavening Blend (Sodium Acid Pyrophosphate, Sodium Bicarbonate, Cornstarch, Monocalcium Phosphate, Calcium Sulfate), Soybean Lecithin, Molasses, Color (Fd&C Red #3, Fd&C Red #40 Lake).",,,1925.9279999999999,460.0,26.0,7.0,56.0,38.0,,2.0,0.45,,,,,,,,,,,g,,,,,,,,,,,,,,Two-Bite,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71100213413,English,"Ranch-Dipped Pizza Original Ranch Blasted Creamy Dipping Sauce, Ranch-Dipped Pizza",2 Tbsp,,29,,,"Vegetable Oil (Soybean And/Or Canola), Water, Tomato Puree (Water, Tomato Paste), Sugar, Salt, Natural Flavor, Nonfat Buttermilk, Egg Yolk, Less Than 1% Of: Vinegar, Garlic*, Onion*, Phosphoric Acid, Xanthan Gum, With Nisin Preparation, Sorbic And Calcium Disodium Edta Added To Preserve Freshness, Disodium Phosphate, Monosodium Glutamate, Spices, Artificial Flavor, Modified Food Starch, Oregano, Basil.",,,1536.5556,367.0,40.0,5.0,6.67,3.33,,0.0,2.0,,,,,,,,,,,ml,,,,,,,,,,,,,,Hidden Valley,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20798246,English,Spanish Manzanilla Olives Stuffed With Pimentos,4 OLIVES,,29,,,"Olives, Water, Pimentos, Salt, Citric Acid, Ascorbic Acid (To Preserve Freshness).",,,653.1408,156.0,15.6,0.0,0.0,0.0,,0.0,3.45,,,,,,,,,,,g,,,,,,,,,,,,,,Not A Branded Item,,,,,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
